Round,AI Rank,State,Institute,Course,Quota,Category
2,8197,Chhattisgarh,"AIIMS, Raipur",COMMUNITY MEDICINE,AIIMS-All India,OBC
2,8281,Chandigarh,"PGIMER, Chandigarh",MICROBIOLOGY,PGIMER-All India,OBC
2,8286,Bihar,"AIIMS, Patna",COMMUNITY & FAMILY MEDICINE,AIIMS-All India,OBC
2,8405,Uttar Pradesh,"AIIMS, Gorakhpur",GENERAL SURGERY,AIIMS-All India,SC
2,8429,Jammu and Kashmir,"AIIMS, Jammu",OBG,AIIMS-All India,SC
2,8434,Delhi,"AIIMS, Delhi",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
2,8451,Gujarat,"AIIMS, Rajkot",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
2,8462,Jharkhand,"AIIMS, Deoghar",OBG,AIIMS-All India,SC
2,8472,Rajasthan,"AIIMS, Jodhpur",OBG,AIIMS-All India,ST
2,8481,Jammu and Kashmir,"AIIMS, Jammu",OPHTHALMOLOGY,AIIMS-All India,SC
2,8515,Punjab,"AIIMS, Bathinda",ENT,AIIMS-Inst. Pref,UR-AIIMS-IP
2,8531,Odisha,"AIIMS, Bhubaneswar",OPHTHALMOLOGY,AIIMS-All India,SC
2,8563,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",TRAUMATOLOGY AND SURGERY,AIIMS-All India,SC
2,8585,Delhi,"AIIMS, Delhi",PHYSIOLOGY,AIIMS-All India,OBC
2,8601,Madhya Pradesh,"AIIMS, Bhopal",ENT,AIIMS-All India,SC
2,8665,Gujarat,"AIIMS, Rajkot",COMMUNITY & FAMILY MEDICINE,AIIMS-All India,OBC
2,8675,Punjab,"AIIMS, Bathinda",COMMUNITY & FAMILY MEDICINE,AIIMS-All India,EWS
2,8768,Rajasthan,"AIIMS, Jodhpur",MICROBIOLOGY,AIIMS-All India,OBC
2,8777,Assam,"AIIMS, Guwahati",GENERAL SURGERY,AIIMS-All India,SC
2,8817,Maharashtra,"AIIMS, Nagpur",EMERGENCY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
2,8831,Andhra Pradesh,"AIIMS, Mangalagiri",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
2,8832,Bihar,"AIIMS, Patna",OBG,AIIMS-All India,ST
2,8840,Chhattisgarh,"AIIMS, Raipur",PSYCHIATRY,AIIMS-All India,ST
2,8844,Bihar,"AIIMS, Patna",PATHOLOGY,AIIMS-All India,EWS
2,8846,Rajasthan,"AIIMS, Jodhpur",COMMUNITY MEDICINE,AIIMS-All India,EWS
2,8862,Pondicherry,"JIPMER, Puducherry",COMMUNITY MEDICINE,JIPMER-All India,SC
2,8901,Delhi,"AIIMS, Delhi",PATHOLOGY,AIIMS-All India,SC
2,8923,Bihar,"AIIMS, Patna",ANAESTHESIOLOGY,AIIMS-All India,SC
2,8931,Jharkhand,"AIIMS, Deoghar",GENERAL SURGERY,AIIMS-All India,SC
2,8938,Pondicherry,"JIPMER, Puducherry",PATHOLOGY,JIMPER-Inst. Pref,INST (JIPMER)
2,8941,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",PSYCHIATRY,AIIMS-All India,SC
2,8947,Chandigarh,"PGIMER, Chandigarh",MICROBIOLOGY,PGIMER-All India,OBC
2,9011,Chhattisgarh,"AIIMS, Raipur",GENERAL SURGERY,AIIMS-All India,ST
2,9040,Maharashtra,"AIIMS, Nagpur",OBG,AIIMS-All India,ST
2,9058,Punjab,"AIIMS, Bathinda",COMMUNITY & FAMILY MEDICINE,AIIMS-All India,OBC
2,9061,Bihar,"AIIMS, Patna",PMR,AIIMS-Inst. Pref,UR-AIIMS-IP
2,9063,Uttarakhand,"AIIMS, Rishikesh",MICROBIOLOGY,AIIMS-All India,OBC
2,9098,Andhra Pradesh,"AIIMS, Mangalagiri",MICROBIOLOGY,AIIMS-All India,OBC
2,9134,Delhi,"AIIMS, Delhi",GERIATRICS,AIIMS-All India,SC
2,9145,Chhattisgarh,"AIIMS, Raipur",MICROBIOLOGY,AIIMS-All India,OBC
2,9148,Delhi,"AIIMS, Delhi",ANATOMY,AIIMS-All India,OBC
